Date,Name,Symbol,Closing Price
4/27/21,USD Coin,usdc,1.000796357
4/28/21,USD Coin,usdc,0.998580968
4/29/21,USD Coin,usdc,1.000601652
4/30/21,USD Coin,usdc,1.001470875
5/1/21,USD Coin,usdc,1.000626551
5/2/21,USD Coin,usdc,0.999839429
5/3/21,USD Coin,usdc,0.999572873
5/4/21,USD Coin,usdc,0.999972698
5/5/21,USD Coin,usdc,0.992583859
5/6/21,USD Coin,usdc,1.000449514
5/7/21,USD Coin,usdc,0.99709966
5/8/21,USD Coin,usdc,1.002474131
5/9/21,USD Coin,usdc,1.001277396
5/10/21,USD Coin,usdc,0.999229622
5/11/21,USD Coin,usdc,0.999027743
5/12/21,USD Coin,usdc,1.001800865
5/13/21,USD Coin,usdc,0.992316454
5/14/21,USD Coin,usdc,1.005882033
5/15/21,USD Coin,usdc,1.000080027
5/16/21,USD Coin,usdc,1.00475881
5/17/21,USD Coin,usdc,1.010988731
5/18/21,USD Coin,usdc,1.001588091
5/19/21,USD Coin,usdc,1.001719912
5/20/21,USD Coin,usdc,0.996686537
5/21/21,USD Coin,usdc,0.994089644
5/22/21,USD Coin,usdc,0.997097776
5/23/21,USD Coin,usdc,0.998092771
5/24/21,USD Coin,usdc,0.999799749
5/25/21,USD Coin,usdc,1.000310165
5/26/21,USD Coin,usdc,0.999217494
5/27/21,USD Coin,usdc,0.999699385
5/28/21,USD Coin,usdc,1.000133286
5/29/21,USD Coin,usdc,1.005651289
5/30/21,USD Coin,usdc,0.996284377
5/31/21,USD Coin,usdc,1.000434927
6/1/21,USD Coin,usdc,1.001728603
6/2/21,USD Coin,usdc,1.000691484
6/3/21,USD Coin,usdc,0.99806723
6/4/21,USD Coin,usdc,1.002763206
6/5/21,USD Coin,usdc,1.000312057
6/6/21,USD Coin,usdc,1.00175655
6/7/21,USD Coin,usdc,1.003415007
6/8/21,USD Coin,usdc,0.999389852
6/9/21,USD Coin,usdc,1.002264372
6/10/21,USD Coin,usdc,1.001700673
6/11/21,USD Coin,usdc,1.000654847
6/12/21,USD Coin,usdc,1.000396052
6/13/21,USD Coin,usdc,1.000028134
6/14/21,USD Coin,usdc,1.006797459
6/15/21,USD Coin,usdc,1.005350865
6/16/21,USD Coin,usdc,1.003057892
6/17/21,USD Coin,usdc,1.000570206
6/18/21,USD Coin,usdc,1.005555219
6/19/21,USD Coin,usdc,1.003111383
6/20/21,USD Coin,usdc,1.000122901
6/21/21,USD Coin,usdc,1.006203108
6/22/21,USD Coin,usdc,0.999528298
6/23/21,USD Coin,usdc,1.004191521
6/24/21,USD Coin,usdc,1.003983684
6/25/21,USD Coin,usdc,1.000170785
6/26/21,USD Coin,usdc,1.00486907
6/27/21,USD Coin,usdc,1.004215771
6/28/21,USD Coin,usdc,1.004165941
6/29/21,USD Coin,usdc,1.002993846
6/30/21,USD Coin,usdc,0.999545431
7/1/21,USD Coin,usdc,1.003276383
7/2/21,USD Coin,usdc,1.00492845
7/3/21,USD Coin,usdc,1.003023813
7/4/21,USD Coin,usdc,1.002548761
7/5/21,USD Coin,usdc,1.001107333
7/6/21,USD Coin,usdc,1.001608869
7/7/21,USD Coin,usdc,1.002083869
7/8/21,USD Coin,usdc,1.000280309
7/9/21,USD Coin,usdc,1.003402554
7/10/21,USD Coin,usdc,1.001775941
7/11/21,USD Coin,usdc,1.002277473
7/12/21,USD Coin,usdc,1.001148216
7/13/21,USD Coin,usdc,1.00391917
7/14/21,USD Coin,usdc,1.001723927
7/15/21,USD Coin,usdc,1.001863193
7/16/21,USD Coin,usdc,1.003803467
7/17/21,USD Coin,usdc,0.998812629
7/18/21,USD Coin,usdc,1.000023834
7/19/21,USD Coin,usdc,1.0050602
7/20/21,USD Coin,usdc,1.000904985
7/21/21,USD Coin,usdc,1.003152357
7/22/21,USD Coin,usdc,1.007643508
7/23/21,USD Coin,usdc,1.00256183
7/24/21,USD Coin,usdc,1.000762094
7/25/21,USD Coin,usdc,1.002380182
7/26/21,USD Coin,usdc,1.005168449
7/27/21,USD Coin,usdc,0.994179961
7/28/21,USD Coin,usdc,1.0034588
7/29/21,USD Coin,usdc,1.00071596
7/30/21,USD Coin,usdc,0.997374277
7/31/21,USD Coin,usdc,1.005691765
8/1/21,USD Coin,usdc,0.998964379
8/2/21,USD Coin,usdc,0.998339517
8/3/21,USD Coin,usdc,0.999808437
8/4/21,USD Coin,usdc,0.99907149
8/5/21,USD Coin,usdc,0.999924384
8/6/21,USD Coin,usdc,0.998532697
8/7/21,USD Coin,usdc,1.000291942
8/8/21,USD Coin,usdc,1.000847461
8/9/21,USD Coin,usdc,1.000529053
8/10/21,USD Coin,usdc,0.999950253
8/11/21,USD Coin,usdc,1.000427602
8/12/21,USD Coin,usdc,0.999723096
8/13/21,USD Coin,usdc,1.000851878
8/14/21,USD Coin,usdc,1.001231745
8/15/21,USD Coin,usdc,1.000078073
8/16/21,USD Coin,usdc,0.998748763
8/17/21,USD Coin,usdc,0.999853787
8/18/21,USD Coin,usdc,0.997011006
8/19/21,USD Coin,usdc,0.999077454
8/20/21,USD Coin,usdc,1.004072138
8/21/21,USD Coin,usdc,1.000105785
8/22/21,USD Coin,usdc,0.998478722
8/23/21,USD Coin,usdc,0.999389789
8/24/21,USD Coin,usdc,0.999911062
8/25/21,USD Coin,usdc,0.999395717
8/26/21,USD Coin,usdc,1.000155072
8/27/21,USD Coin,usdc,1.001289289
8/28/21,USD Coin,usdc,1.000108542
8/29/21,USD Coin,usdc,1.002664457
8/30/21,USD Coin,usdc,1.000517746
8/31/21,USD Coin,usdc,1.000671548
9/1/21,USD Coin,usdc,1.001830316
9/2/21,USD Coin,usdc,0.999877676
9/3/21,USD Coin,usdc,0.999254669
9/4/21,USD Coin,usdc,1.000896245
9/5/21,USD Coin,usdc,1.00022503
9/6/21,USD Coin,usdc,1.000175723
9/7/21,USD Coin,usdc,1.000935749
9/8/21,USD Coin,usdc,1.001676267
9/9/21,USD Coin,usdc,1.000660673
9/10/21,USD Coin,usdc,1.002367718
9/11/21,USD Coin,usdc,1.000776097
9/12/21,USD Coin,usdc,1.001957157
9/13/21,USD Coin,usdc,0.999191392
9/14/21,USD Coin,usdc,1.00311716
9/15/21,USD Coin,usdc,1.00197575
9/16/21,USD Coin,usdc,1.000865891
9/17/21,USD Coin,usdc,1.001619458
9/18/21,USD Coin,usdc,1.000013898
9/19/21,USD Coin,usdc,1.003683606
9/20/21,USD Coin,usdc,1.003912577
9/21/21,USD Coin,usdc,0.994836642
9/22/21,USD Coin,usdc,0.996180609
9/23/21,USD Coin,usdc,0.999801499
9/24/21,USD Coin,usdc,1.003268279
9/25/21,USD Coin,usdc,1.001347306
9/26/21,USD Coin,usdc,1.003145609
9/27/21,USD Coin,usdc,1.003737045
9/28/21,USD Coin,usdc,0.997271317
9/29/21,USD Coin,usdc,0.997806796
9/30/21,USD Coin,usdc,1.0034805
10/1/21,USD Coin,usdc,1.004599483
10/2/21,USD Coin,usdc,1.002017032
10/3/21,USD Coin,usdc,0.999605265
10/4/21,USD Coin,usdc,1.001790689
10/5/21,USD Coin,usdc,1.001017875
10/6/21,USD Coin,usdc,1.000648115
10/7/21,USD Coin,usdc,1.001852038
10/8/21,USD Coin,usdc,1.001849441
10/9/21,USD Coin,usdc,0.99961569
10/10/21,USD Coin,usdc,1.002240884
10/11/21,USD Coin,usdc,1.000951615
10/12/21,USD Coin,usdc,1.006137245
10/13/21,USD Coin,usdc,1.001321824
10/14/21,USD Coin,usdc,1.002982994
10/15/21,USD Coin,usdc,1.001360836
10/16/21,USD Coin,usdc,1.00520694
10/17/21,USD Coin,usdc,1.002447973
10/18/21,USD Coin,usdc,1.00215319
10/19/21,USD Coin,usdc,1.000385916
10/20/21,USD Coin,usdc,0.999576148
10/21/21,USD Coin,usdc,1.0029755
10/22/21,USD Coin,usdc,1.004366828
10/23/21,USD Coin,usdc,1.004518424
10/24/21,USD Coin,usdc,1.005439132
10/25/21,USD Coin,usdc,1.004865164
10/26/21,USD Coin,usdc,1.003696231
10/27/21,USD Coin,usdc,0.999589145
10/28/21,USD Coin,usdc,0.999216561
10/29/21,USD Coin,usdc,1.001705865
10/30/21,USD Coin,usdc,1.002013499
10/31/21,USD Coin,usdc,1.002361707
11/1/21,USD Coin,usdc,0.998702722
11/2/21,USD Coin,usdc,1.000482766
11/3/21,USD Coin,usdc,1.003534139
11/4/21,USD Coin,usdc,1.000843028
11/5/21,USD Coin,usdc,1.005208377
11/6/21,USD Coin,usdc,1.002626396
11/7/21,USD Coin,usdc,1.004792956
11/8/21,USD Coin,usdc,1.001761344
11/9/21,USD Coin,usdc,1.000596966
11/10/21,USD Coin,usdc,1.001716023
11/11/21,USD Coin,usdc,1.003782422
11/12/21,USD Coin,usdc,1.001391918
11/13/21,USD Coin,usdc,1.005971347
11/14/21,USD Coin,usdc,1.003621965
11/15/21,USD Coin,usdc,1.009760079
11/16/21,USD Coin,usdc,1.002881867
11/17/21,USD Coin,usdc,1.00333575
11/18/21,USD Coin,usdc,1.006819619
11/19/21,USD Coin,usdc,1.000767548
11/20/21,USD Coin,usdc,1.005508176
11/21/21,USD Coin,usdc,1.006314195
11/22/21,USD Coin,usdc,1.002942922
11/23/21,USD Coin,usdc,0.999901729
11/24/21,USD Coin,usdc,1.001236607
11/25/21,USD Coin,usdc,0.999958002
11/26/21,USD Coin,usdc,0.997962838
11/27/21,USD Coin,usdc,0.99994293
11/28/21,USD Coin,usdc,0.999736893
11/29/21,USD Coin,usdc,1.000493401
11/30/21,USD Coin,usdc,0.998457553
12/1/21,USD Coin,usdc,0.997765802
12/2/21,USD Coin,usdc,1.000783423
12/3/21,USD Coin,usdc,0.998184739
12/4/21,USD Coin,usdc,1.00206632
12/5/21,USD Coin,usdc,0.999132145
12/6/21,USD Coin,usdc,1.001201788
12/7/21,USD Coin,usdc,1.000922215
12/8/21,USD Coin,usdc,1.002005011
12/9/21,USD Coin,usdc,1.000099567
12/10/21,USD Coin,usdc,0.998574705
12/11/21,USD Coin,usdc,0.996124156
12/12/21,USD Coin,usdc,0.997664222
12/13/21,USD Coin,usdc,0.999231581
12/14/21,USD Coin,usdc,0.998431857
12/15/21,USD Coin,usdc,1.001547114
12/16/21,USD Coin,usdc,0.99950229
12/17/21,USD Coin,usdc,1.000425106
12/18/21,USD Coin,usdc,0.999762427
12/19/21,USD Coin,usdc,1.000468328
12/20/21,USD Coin,usdc,0.998758257
12/21/21,USD Coin,usdc,1.003180149
12/22/21,USD Coin,usdc,1.002035591
12/23/21,USD Coin,usdc,1.002205122
12/24/21,USD Coin,usdc,1.003703292
12/25/21,USD Coin,usdc,1.002117881
12/26/21,USD Coin,usdc,0.999993855
12/27/21,USD Coin,usdc,1.000044387
12/28/21,USD Coin,usdc,0.999994311
12/29/21,USD Coin,usdc,0.999964921
12/30/21,USD Coin,usdc,1.00524912
12/31/21,USD Coin,usdc,1.003239182
1/1/22,USD Coin,usdc,1.000430619
1/2/22,USD Coin,usdc,1.004966149
1/3/22,USD Coin,usdc,1.000327995
1/4/22,USD Coin,usdc,1.000829367
1/5/22,USD Coin,usdc,0.999807788
1/6/22,USD Coin,usdc,1.001544956
1/7/22,USD Coin,usdc,1.000597734
1/8/22,USD Coin,usdc,1.002207271
1/9/22,USD Coin,usdc,0.999402945
1/10/22,USD Coin,usdc,1.000593347
1/11/22,USD Coin,usdc,1.000715385
1/12/22,USD Coin,usdc,0.999859061
1/13/22,USD Coin,usdc,1.001408727
1/14/22,USD Coin,usdc,1.000221484
1/15/22,USD Coin,usdc,1.000857632
1/16/22,USD Coin,usdc,1.000121237
1/17/22,USD Coin,usdc,0.999730395
1/18/22,USD Coin,usdc,1.002406183
1/19/22,USD Coin,usdc,0.999601073
1/20/22,USD Coin,usdc,0.998792815
1/21/22,USD Coin,usdc,1.000206353
1/22/22,USD Coin,usdc,1.002901645
1/23/22,USD Coin,usdc,1.00407974
1/24/22,USD Coin,usdc,1.005095157
1/25/22,USD Coin,usdc,1.000985872
1/26/22,USD Coin,usdc,1.00275461
1/27/22,USD Coin,usdc,1.000836377
1/28/22,USD Coin,usdc,1.00259492
1/29/22,USD Coin,usdc,1.000350602
1/30/22,USD Coin,usdc,1.003121095
1/31/22,USD Coin,usdc,1.000713027
2/1/22,USD Coin,usdc,1.001094439
2/2/22,USD Coin,usdc,1.000651388
2/3/22,USD Coin,usdc,1.000890816
2/4/22,USD Coin,usdc,1.001820529
2/5/22,USD Coin,usdc,1.010924732
2/6/22,USD Coin,usdc,0.998480742
2/7/22,USD Coin,usdc,1.001613988
2/8/22,USD Coin,usdc,0.999134473
2/9/22,USD Coin,usdc,1.000991619
2/10/22,USD Coin,usdc,1.00133238
2/11/22,USD Coin,usdc,1.001947437
2/12/22,USD Coin,usdc,1.000319548
2/13/22,USD Coin,usdc,1.00089911
2/14/22,USD Coin,usdc,1.000207457
2/15/22,USD Coin,usdc,0.999952995
2/16/22,USD Coin,usdc,1.000037254
2/17/22,USD Coin,usdc,0.998994502
2/18/22,USD Coin,usdc,0.999304331
2/19/22,USD Coin,usdc,1.000703512
2/20/22,USD Coin,usdc,1.002451953
2/21/22,USD Coin,usdc,1.001624691
2/22/22,USD Coin,usdc,1.00166198
2/23/22,USD Coin,usdc,0.999721829
2/24/22,USD Coin,usdc,1.000496667
2/25/22,USD Coin,usdc,1.000824423
2/26/22,USD Coin,usdc,1.001372667
2/27/22,USD Coin,usdc,1.002579764
2/28/22,USD Coin,usdc,1.002435606
3/1/22,USD Coin,usdc,1.000500577
3/2/22,USD Coin,usdc,1.000513912
3/3/22,USD Coin,usdc,0.999655371
3/4/22,USD Coin,usdc,0.999307317
3/5/22,USD Coin,usdc,1.000158252
3/6/22,USD Coin,usdc,1.001170627
3/7/22,USD Coin,usdc,0.99992934
3/8/22,USD Coin,usdc,0.998568696
3/9/22,USD Coin,usdc,1.000084906
3/10/22,USD Coin,usdc,0.999974133
3/11/22,USD Coin,usdc,1.000323085
3/12/22,USD Coin,usdc,0.999250843
3/13/22,USD Coin,usdc,1.000345229
3/14/22,USD Coin,usdc,1.001094131
3/15/22,USD Coin,usdc,1.00072022
3/16/22,USD Coin,usdc,0.999850469
3/17/22,USD Coin,usdc,0.999926767
3/18/22,USD Coin,usdc,1.000661743
3/19/22,USD Coin,usdc,1.000180957
3/20/22,USD Coin,usdc,0.999890153
3/21/22,USD Coin,usdc,0.999538748
3/22/22,USD Coin,usdc,0.99903897
3/23/22,USD Coin,usdc,0.999552557
3/24/22,USD Coin,usdc,0.998884668
3/25/22,USD Coin,usdc,1.000261676
3/26/22,USD Coin,usdc,0.99916937
3/27/22,USD Coin,usdc,0.999276009
3/28/22,USD Coin,usdc,1.000660116
3/29/22,USD Coin,usdc,0.999307532
3/30/22,USD Coin,usdc,1.001090889
3/31/22,USD Coin,usdc,1.007860368
4/1/22,USD Coin,usdc,1.00753987
4/2/22,USD Coin,usdc,1.005591109
4/3/22,USD Coin,usdc,1.003268138
4/4/22,USD Coin,usdc,1.001091497
4/5/22,USD Coin,usdc,1.000401688
4/6/22,USD Coin,usdc,0.997993631
4/7/22,USD Coin,usdc,1.001491961
4/8/22,USD Coin,usdc,0.996531537
4/9/22,USD Coin,usdc,0.998337365
4/10/22,USD Coin,usdc,1.001303514
4/11/22,USD Coin,usdc,0.997736683
4/12/22,USD Coin,usdc,0.997843959
4/13/22,USD Coin,usdc,0.997509485
4/14/22,USD Coin,usdc,1.000057852
4/15/22,USD Coin,usdc,0.999432786
4/16/22,USD Coin,usdc,0.999958707
4/17/22,USD Coin,usdc,0.997828002
4/18/22,USD Coin,usdc,0.999845495
4/19/22,USD Coin,usdc,0.999170409
4/20/22,USD Coin,usdc,0.999410824
4/21/22,USD Coin,usdc,0.998801964
4/22/22,USD Coin,usdc,0.999342969
4/23/22,USD Coin,usdc,0.999463021
4/24/22,USD Coin,usdc,1.001052106
4/25/22,USD Coin,usdc,0.999203836
4/26/22,USD Coin,usdc,0.999474529
4/27/22,USD Coin,usdc,0.99793372
4/28/22,USD Coin,usdc,0.99758907
4/29/22,USD Coin,usdc,0.99853103
4/30/22,USD Coin,usdc,0.997382729
5/1/22,USD Coin,usdc,0.997960362
5/2/22,USD Coin,usdc,0.99824348
5/3/22,USD Coin,usdc,0.998355826
5/4/22,USD Coin,usdc,0.998431794
5/5/22,USD Coin,usdc,0.999947671
5/6/22,USD Coin,usdc,0.999270184
5/7/22,USD Coin,usdc,0.99703949
5/8/22,USD Coin,usdc,0.997254303
5/9/22,USD Coin,usdc,0.999469018
5/10/22,USD Coin,usdc,0.999202924
5/11/22,USD Coin,usdc,0.999451606
5/12/22,USD Coin,usdc,1.00052037
5/13/22,USD Coin,usdc,1.001578133
5/14/22,USD Coin,usdc,1.002374638
5/15/22,USD Coin,usdc,1.006853724
5/16/22,USD Coin,usdc,1.003140426
5/17/22,USD Coin,usdc,1.002742489
5/18/22,USD Coin,usdc,1.002662034
5/19/22,USD Coin,usdc,1.002225215
5/20/22,USD Coin,usdc,1.001675863
5/21/22,USD Coin,usdc,1.001674474
5/22/22,USD Coin,usdc,1.002761445
5/23/22,USD Coin,usdc,1.001915892
5/24/22,USD Coin,usdc,1.00187195
5/25/22,USD Coin,usdc,1.000641301
5/26/22,USD Coin,usdc,1.000447627
5/27/22,USD Coin,usdc,1.002120754
5/28/22,USD Coin,usdc,1.00041191
5/29/22,USD Coin,usdc,1.002886265
5/30/22,USD Coin,usdc,1.003995998
5/31/22,USD Coin,usdc,1.001250328
6/1/22,USD Coin,usdc,1.000697833
6/2/22,USD Coin,usdc,1.00064482
6/3/22,USD Coin,usdc,0.998762381
6/4/22,USD Coin,usdc,1.000697898
6/5/22,USD Coin,usdc,1.001350039
6/6/22,USD Coin,usdc,1.000810759
6/7/22,USD Coin,usdc,1.001435458
6/8/22,USD Coin,usdc,1.002008445
6/9/22,USD Coin,usdc,1.000708564
6/10/22,USD Coin,usdc,1.000853988
6/11/22,USD Coin,usdc,1.001613026
6/12/22,USD Coin,usdc,1.00020122
6/13/22,USD Coin,usdc,1.000902154
6/14/22,USD Coin,usdc,1.003819956
6/15/22,USD Coin,usdc,1.001179649
6/16/22,USD Coin,usdc,1.004507912
6/17/22,USD Coin,usdc,1.004264944
6/18/22,USD Coin,usdc,1.000134453
6/19/22,USD Coin,usdc,1.00358526
6/20/22,USD Coin,usdc,1.00323131
6/21/22,USD Coin,usdc,1.002762724
6/22/22,USD Coin,usdc,0.999669281
6/23/22,USD Coin,usdc,1.000125279
6/24/22,USD Coin,usdc,1.001793196
6/25/22,USD Coin,usdc,0.999429249
6/26/22,USD Coin,usdc,1.003277301
6/27/22,USD Coin,usdc,1.001330939
6/28/22,USD Coin,usdc,1.00089874
6/29/22,USD Coin,usdc,1.001005374
6/30/22,USD Coin,usdc,1.000850805
7/1/22,USD Coin,usdc,0.987916159
7/2/22,USD Coin,usdc,1.000927489
7/3/22,USD Coin,usdc,1.001360211
7/4/22,USD Coin,usdc,1.00187201
7/5/22,USD Coin,usdc,1.001907388
7/6/22,USD Coin,usdc,1.001438718
7/7/22,USD Coin,usdc,1.001075083
7/8/22,USD Coin,usdc,1.001751747
7/9/22,USD Coin,usdc,1.003709817
7/10/22,USD Coin,usdc,1.000352089
7/11/22,USD Coin,usdc,1.000556486
7/12/22,USD Coin,usdc,1.000042307
7/13/22,USD Coin,usdc,1.00151759
7/14/22,USD Coin,usdc,1.001283866
7/15/22,USD Coin,usdc,1.001560509
7/16/22,USD Coin,usdc,0.999588011
7/17/22,USD Coin,usdc,1.000112997
7/18/22,USD Coin,usdc,1.001542348
7/19/22,USD Coin,usdc,1.000184436
7/20/22,USD Coin,usdc,0.999334104
7/21/22,USD Coin,usdc,0.995044834
7/22/22,USD Coin,usdc,1.000184371
7/23/22,USD Coin,usdc,1.000698177
7/24/22,USD Coin,usdc,1.001193093
7/25/22,USD Coin,usdc,0.998494249
7/26/22,USD Coin,usdc,1.002722682
7/27/22,USD Coin,usdc,1.000247547
7/28/22,USD Coin,usdc,1.000709278
7/29/22,USD Coin,usdc,1.00071596
7/30/22,USD Coin,usdc,0.997374277
7/31/22,USD Coin,usdc,1.000872134
8/1/22,USD Coin,usdc,0.999987364
8/2/22,USD Coin,usdc,1.001107251
8/3/22,USD Coin,usdc,0.998802906
8/4/22,USD Coin,usdc,1.002047394
8/5/22,USD Coin,usdc,1.001508149
8/6/22,USD Coin,usdc,1.000944267
8/7/22,USD Coin,usdc,1.000635656
8/8/22,USD Coin,usdc,0.999512444
8/9/22,USD Coin,usdc,1.000897821
8/10/22,USD Coin,usdc,1.00295263
8/11/22,USD Coin,usdc,1.000510023
8/12/22,USD Coin,usdc,0.999959091
8/13/22,USD Coin,usdc,1.000884942
8/14/22,USD Coin,usdc,1.001678327
8/15/22,USD Coin,usdc,0.999402494
8/16/22,USD Coin,usdc,1.001911354
8/17/22,USD Coin,usdc,1.001136917
8/18/22,USD Coin,usdc,1.000238837
8/19/22,USD Coin,usdc,1.000278844
8/20/22,USD Coin,usdc,1.002018909
8/21/22,USD Coin,usdc,0.999737458
8/22/22,USD Coin,usdc,1.002564454
8/23/22,USD Coin,usdc,1.001650765
8/24/22,USD Coin,usdc,1.000671273
8/25/22,USD Coin,usdc,0.99996615
8/26/22,USD Coin,usdc,1.000748024
8/27/22,USD Coin,usdc,1.002507483
8/28/22,USD Coin,usdc,0.999631731
8/29/22,USD Coin,usdc,1.003886902
8/30/22,USD Coin,usdc,1.001497849
8/31/22,USD Coin,usdc,0.998433948
9/1/22,USD Coin,usdc,0.99844818
9/2/22,USD Coin,usdc,1.001795665
9/3/22,USD Coin,usdc,1.000137643
9/4/22,USD Coin,usdc,1.000921436
9/5/22,USD Coin,usdc,1.000001325
9/6/22,USD Coin,usdc,0.999025818
9/7/22,USD Coin,usdc,0.99922195
9/8/22,USD Coin,usdc,0.999842978
9/9/22,USD Coin,usdc,1.000353181
9/10/22,USD Coin,usdc,1.000794995
9/11/22,USD Coin,usdc,1.001246345
9/12/22,USD Coin,usdc,0.998356968
9/13/22,USD Coin,usdc,1.000117683
9/14/22,USD Coin,usdc,1.000102969
9/15/22,USD Coin,usdc,0.999938826
9/16/22,USD Coin,usdc,1.000284899
9/17/22,USD Coin,usdc,0.998886563
9/18/22,USD Coin,usdc,1.000419192
9/19/22,USD Coin,usdc,1.001267886
9/20/22,USD Coin,usdc,0.999708771
9/21/22,USD Coin,usdc,0.999908873
9/22/22,USD Coin,usdc,0.999944184
9/23/22,USD Coin,usdc,1.00185252
9/24/22,USD Coin,usdc,1.001268536
9/25/22,USD Coin,usdc,1.000004476
9/26/22,USD Coin,usdc,1.000977648
9/27/22,USD Coin,usdc,0.998591726
9/28/22,USD Coin,usdc,1.000209569
9/29/22,USD Coin,usdc,1.002527699
9/30/22,USD Coin,usdc,0.999527993
10/1/22,USD Coin,usdc,1.001045924
10/2/22,USD Coin,usdc,0.99918581
10/3/22,USD Coin,usdc,1.000375455
10/4/22,USD Coin,usdc,0.999550208
10/5/22,USD Coin,usdc,0.999560085
10/6/22,USD Coin,usdc,0.999661042
10/7/22,USD Coin,usdc,1.00118731
10/8/22,USD Coin,usdc,1.002625183
10/9/22,USD Coin,usdc,0.999974192
10/10/22,USD Coin,usdc,0.999942988
10/11/22,USD Coin,usdc,0.999205891
10/12/22,USD Coin,usdc,1.000873581
10/13/22,USD Coin,usdc,1.000133737
10/14/22,USD Coin,usdc,1.000478021
10/15/22,USD Coin,usdc,1.000137047
10/16/22,USD Coin,usdc,1.000129085
10/17/22,USD Coin,usdc,1.000404656
10/18/22,USD Coin,usdc,0.999695082
10/19/22,USD Coin,usdc,0.998499766
10/20/22,USD Coin,usdc,1.000563666
10/21/22,USD Coin,usdc,0.998987928
10/22/22,USD Coin,usdc,0.999034138
10/23/22,USD Coin,usdc,0.99955019
10/24/22,USD Coin,usdc,1.001362723
10/25/22,USD Coin,usdc,0.999757708
10/26/22,USD Coin,usdc,0.999772437
10/27/22,USD Coin,usdc,0.999892997
10/28/22,USD Coin,usdc,1.000077037
10/29/22,USD Coin,usdc,0.999288754
10/30/22,USD Coin,usdc,0.999306828
10/31/22,USD Coin,usdc,0.999763911
11/1/22,USD Coin,usdc,0.99973174
11/2/22,USD Coin,usdc,1.00089218
11/3/22,USD Coin,usdc,0.999963682
11/4/22,USD Coin,usdc,1.000323736
11/5/22,USD Coin,usdc,1.000170782
11/6/22,USD Coin,usdc,1.000377532
11/7/22,USD Coin,usdc,0.999503795
11/8/22,USD Coin,usdc,1.001151149
11/9/22,USD Coin,usdc,0.999633007
11/10/22,USD Coin,usdc,0.994032685
11/11/22,USD Coin,usdc,1.001457181
11/12/22,USD Coin,usdc,1.004295742
11/13/22,USD Coin,usdc,0.999993573
11/14/22,USD Coin,usdc,1.001781467
11/15/22,USD Coin,usdc,1.001954958
11/16/22,USD Coin,usdc,1.001354557
11/17/22,USD Coin,usdc,1.003394446
11/18/22,USD Coin,usdc,1.000949298
11/19/22,USD Coin,usdc,1.001758501
11/20/22,USD Coin,usdc,1.001056938
11/21/22,USD Coin,usdc,1.00217215
1/1/21,Polygon,matic,0.017591425
1/2/21,Polygon,matic,0.017835341
1/3/21,Polygon,matic,0.019044849
1/4/21,Polygon,matic,0.01995511
1/5/21,Polygon,matic,0.023720123
1/6/21,Polygon,matic,0.024510369
1/7/21,Polygon,matic,0.034893824
1/8/21,Polygon,matic,0.033013959
1/9/21,Polygon,matic,0.031702368
1/10/21,Polygon,matic,0.033586314
1/11/21,Polygon,matic,0.030421687
1/12/21,Polygon,matic,0.026039879
1/13/21,Polygon,matic,0.026246356
1/14/21,Polygon,matic,0.030104753
1/15/21,Polygon,matic,0.032818263
1/16/21,Polygon,matic,0.033925286
1/17/21,Polygon,matic,0.032898095
1/18/21,Polygon,matic,0.033994236
1/19/21,Polygon,matic,0.036040526
1/20/21,Polygon,matic,0.032771021
1/21/21,Polygon,matic,0.034448867
1/22/21,Polygon,matic,0.028762051
1/23/21,Polygon,matic,0.031354068
1/24/21,Polygon,matic,0.034051997
1/25/21,Polygon,matic,0.033224696
1/26/21,Polygon,matic,0.033149005
1/27/21,Polygon,matic,0.043218733
1/28/21,Polygon,matic,0.042035997
1/29/21,Polygon,matic,0.038761283
1/30/21,Polygon,matic,0.040275243
1/31/21,Polygon,matic,0.039723609
2/1/21,Polygon,matic,0.038192558
2/2/21,Polygon,matic,0.040759376
2/3/21,Polygon,matic,0.041027955
2/4/21,Polygon,matic,0.043991962
2/5/21,Polygon,matic,0.047234668
2/6/21,Polygon,matic,0.055428821
2/7/21,Polygon,matic,0.052271517
2/8/21,Polygon,matic,0.067214403
2/9/21,Polygon,matic,0.071779126
2/10/21,Polygon,matic,0.098720135
2/11/21,Polygon,matic,0.116687177
2/12/21,Polygon,matic,0.123728543
2/13/21,Polygon,matic,0.121294952
2/14/21,Polygon,matic,0.111270928
2/15/21,Polygon,matic,0.100694504
2/16/21,Polygon,matic,0.106498021
2/17/21,Polygon,matic,0.108820212
2/18/21,Polygon,matic,0.112217668
2/19/21,Polygon,matic,0.123249806
2/20/21,Polygon,matic,0.15705579
2/21/21,Polygon,matic,0.14594515
2/22/21,Polygon,matic,0.161542652
2/23/21,Polygon,matic,0.151740074
2/24/21,Polygon,matic,0.137540876
2/25/21,Polygon,matic,0.159949514
2/26/21,Polygon,matic,0.174849233
2/27/21,Polygon,matic,0.190447458
2/28/21,Polygon,matic,0.199509059
3/1/21,Polygon,matic,0.224491807
3/2/21,Polygon,matic,0.247723632
3/3/21,Polygon,matic,0.229321556
3/4/21,Polygon,matic,0.22460814
3/5/21,Polygon,matic,0.200609999
3/6/21,Polygon,matic,0.215165994
3/7/21,Polygon,matic,0.213279638
3/8/21,Polygon,matic,0.213180089
